speaker,word,plt_vclass,year,age,dob,frequency,dur,F1_n,F2_n,Diag
PH74-0-1-,same,ey,1974,42,1932,417.18,0.14,-0.210439508581477,0.878819112112929,1.08925862069441
PH74-0-1-,same,ey,1974,42,1932,417.18,0.15,0.349014669236575,0.96661705028749,0.617602381050915
PH74-0-1-,making,ey,1974,42,1932,222.53,0.08,-0.227762057665293,0.926840050128592,1.15460210779389
PH74-0-2-,relationship,ey,1974,50,1924,67.69,0.1,0.0318124284239427,0.341193818313412,0.309381389889469
PH74-0-2-,safe,ey,1974,50,1924,143.2,0.17,-0.584251996211053,0.427788594941322,1.01204059115237
PH74-0-2-,take,ey,1974,50,1924,1891.04,0.1,-0.590669333967668,0.980729328093633,1.5713986620613
PH74-0-2-,take,ey,1974,50,1924,1891.04,0.061,0.208747597999173,0.902189879524131,0.693442281524958
PH74-0-2-,made,ey,1974,50,1924,561.29,0.16,0.229833136342334,0.775893843179769,0.546060706837435
PH74-0-2-,strain,ey,1974,50,1924,7.08,0.12,0.283922126005228,0.307821744928569,0.023899618923341
PH74-0-2-,play,ey,1974,50,1924,354.53,0.12,0.205997310389195,0.424048621199918,0.218051310810723
PH74-0-2-,assassination,ey,1974,50,1924,5.51,0.129,-0.35322783697293,0.572496809704909,0.925724646677839
PH74-0-2-,reputation,ey,1974,50,1924,19.27,0.1,-0.301889134920013,0.996839984210453,1.29872911913047
PH74-0-2-,age,ey,1974,50,1924,79.2,0.13,-0.218463744084024,0.736480273751119,0.954944017835143
PH74-0-2-,occasion,ey,1974,50,1924,16.55,0.2,0.00247602725084824,1.30236706985444,1.29989104260359
PH74-0-2-,date,ey,1974,50,1924,141.53,0.16,-0.43573646527226,1.16111113854446,1.59684760381672
PH74-0-2-,date,ey,1974,50,1924,141.53,0.23,-0.956457586094696,0.786826074116184,1.74328366021088
PH74-0-2-,paper,ey,1974,50,1924,103.35,0.14,-0.584251996211053,0.909669827006941,1.49392182321799
PH74-0-2-,place,ey,1974,50,1924,602.67,0.11,-0.344060211606338,0.0857248427466837,0.429785054353022
PH74-0-2-,gave,ey,1974,50,1924,243.69,0.18,-0.644758323630562,1.34005449755629,1.98481282118685
PH74-0-2-,population,ey,1974,50,1924,9.1,0.13,0.298590326591776,-0.558413711638343,-0.857004038230119
PH74-0-2-,baked,ey,1974,50,1924,6.69,0.151,-0.362395462339522,0.408225655370897,0.770621117710419
PH74-0-2-,neighborhood,ey,1974,50,1924,36.69,0.141,-0.548498257281343,0.797470614764797,1.34596887204614
PH74-0-2-,skate,ey,1974,50,1924,5.9,0.151,-0.42290178975903,1.61479872240565,2.03770051216468
PH74-0-2-,engage,ey,1974,50,1924,6.16,0.281,-0.167125042031108,1.25230895977718,1.41943400180829
PH74-0-2-,made,ey,1974,50,1924,561.29,0.181,-0.0846164137317777,1.37054966806313,1.45516608179491
PH74-0-2-,age,ey,1974,50,1924,79.2,0.48,0.419602981430793,1.0307874381709,0.611184456740107
PH74-0-2-,make,ey,1974,50,1924,1387.75,0.07,-0.471490204201969,0.790566047857588,1.26205625205956
PH74-0-2-,skating,ey,1974,50,1924,4.92,0.18,-0.779522416519467,0.964618671976811,1.74414108849628
PH74-0-2-,came,ey,1974,50,1924,463.73,0.14,1.94876289257837,0.450516127677552,-1.49824676490082
PH74-0-2-,play,ey,1974,50,1924,354.53,0.069,-0.331225536093108,0.356729093854632,0.68795462994774
PH74-0-2-,saying,ey,1974,50,1924,291.65,0.089,0.90640388839684,0.621979539206572,-0.284424349190268
PH74-0-2-,late,ey,1974,50,1924,269.73,0.19,-0.192794393057566,0.735904893175518,0.928699286233084
PH74-0-2-,neighborhood,ey,1974,50,1924,36.69,0.141,0.319675864934939,1.07480405220435,0.755128187269411
PH74-0-2-,maybe,ey,1974,50,1924,926.45,0.1,-0.567750270551187,0.720657307922099,1.28840757847329
PH74-0-2-,train,ey,1974,50,1924,95.06,0.23,-0.0396950494354761,0.879462346787902,0.919157396223378
PH74-0-2-,date,ey,1974,50,1924,141.53,0.149,-1.10130606688685,1.51899785656812,2.62030392345497
PH74-0-2-,straight,ey,1974,50,1924,122.43,0.12,-1.11322397986342,1.13004058746202,2.24326456732544
PH74-0-2-,name,ey,1974,50,1924,641.86,0.169,-0.560416170257913,1.07250252990195,1.63291870015986
PH74-0-2-,maiden,ey,1974,50,1924,5.53,0.119,-0.897784783748507,1.00719683457127,1.90498161831978
PH74-0-2-,late,ey,1974,50,1924,269.73,0.1,-0.688762925390204,0.703395890654077,1.39215881604428
PH74-0-2-,regular,ey,1974,50,1924,33.86,0.11,-0.602587246944237,0.439871587028938,1.04245883397317
PH74-0-2-,late,ey,1974,50,1924,269.73,0.2,-0.216630219010705,0.191019488081619,0.407649707092324
PH74-0-2-,stay,ey,1974,50,1924,515.65,0.16,-0.512744518351634,0.554084631285685,1.06682914963732
PH74-0-2-,realization,ey,1974,50,1924,1.06,0.139,-0.548498257281343,-0.0313651043880667,0.517133152893276
PH74-0-2-,playground,ey,1974,50,1924,5.1,0.11,-0.235882232280549,0.463749880916368,0.699632113196917
PH74-0-2-,agent,ey,1974,50,1924,102.65,0.209,-0.0369447618254989,1.36565893317053,1.40260369499603
PH74-0-2-,gave,ey,1974,50,1924,243.69,0.17,-0.828110830962406,1.35472670223411,2.18283753319652
PH74-0-2-,skate,ey,1974,50,1924,5.9,0.13,-0.471490204201969,1.17722179466128,1.64871199886325
PH74-0-2-,take,ey,1974,50,1924,1891.04,0.09,-0.577834658454439,0.875722373046497,1.45355703150094
PH74-0-2-,maybe,ey,1974,50,1924,926.45,0.11,0.864232811710515,1.34062987813189,0.476397066421375
PH74-0-2-,play,ey,1974,50,1924,354.53,0.11,-0.711681988806684,0.405348752492894,1.11703074129958
PH74-0-2-,amaze,ey,1974,50,1924,1.61,0.13,0.3407614032781,0.502300379481618,0.161538976203518
PH74-0-2-,relationship,ey,1974,50,1924,67.69,0.099,-0.55216530742798,0.478134395306387,1.03029970273437
PH74-0-2-,bake,ey,1974,50,1924,6.33,0.1,-0.597086671724282,0.68268218993245,1.27976886165673
PH74-0-2-,take,ey,1974,50,1924,1891.04,0.1,-0.138705403394671,0.59723817445574,0.735943577850411
PH74-0-2-,game,ey,1974,50,1924,233.84,0.16,0.248168387075519,1.31819003568347,1.07002164860795
PH74-0-2-,dated,ey,1974,50,1924,11.73,0.16,-1.04446678961398,1.50864100620731,2.55310779582129
PH74-0-2-,maybe,ey,1974,50,1924,926.45,0.119,-0.0644476379252755,0.781359958647976,0.845807596573251
PH74-0-2-,ancient,ey,1974,50,1924,21.67,0.15,-0.107535477148258,1.7376424752964,1.84517795244466
PH74-0-2-,maybe,ey,1974,50,1924,926.45,0.12,-0.118536627588169,0.839761087071451,0.95829771465962
PH74-0-2-,ratio,ey,1974,50,1924,3.22,0.11,-0.0754487883651855,0.334864631981803,0.410313420346989
PH74-0-2-,state,ey,1974,50,1924,107.84,0.21,-0.737351339833143,1.40305867058457,2.14041001041771
PH74-0-2-,cake,ey,1974,50,1924,45.06,0.12,0.183995009509373,0.843788751100657,0.659793741591284
PH74-0-2-,skating,ey,1974,50,1924,4.92,0.17,-0.537497106841432,1.20110008854872,1.73859719539015
PH74-0-2-,cake,ey,1974,50,1924,45.06,0.17,-0.735517814759824,1.19448321192931,1.93000102668913
PH74-0-2-,date,ey,1974,50,1924,141.53,0.199,-0.720849614173276,1.13723284465703,1.85808245883031
PH74-0-2-,recreational,ey,1974,50,1924,1.04,0.11,-0.87028190764873,1.46922743677866,2.33950934442739
PH74-0-2-,date,ey,1974,50,1924,141.53,0.151,-0.577834658454439,1.94564255337607,2.52347721183051
PH74-0-2-,stay,ey,1974,50,1924,515.65,0.109,-0.163457991884471,0.853282530598069,1.01674052248254
PH74-0-3-,play,ey,1974,52,1922,354.53,0.08,0.524512401075449,0.900379096044366,0.375866694968917
PH74-0-3-,place,ey,1974,52,1922,602.67,0.099,-0.394758174965923,0.866780283790554,1.26153845875648
PH74-0-3-,game,ey,1974,52,1922,233.84,0.16,-0.328570693490945,1.89380551604889,2.22237620953983
PH74-0-3-,place,ey,1974,52,1922,602.67,0.08,-1.47582037239058,0.983729995674013,2.45955036806459
PH74-0-3-,eighth,ey,1974,52,1922,6.86,0.091,-0.388454605301641,1.05415827520604,1.44261288050768
PH74-0-3-,saying,ey,1974,52,1922,291.65,0.13,1.13070568379073,0.673264047828698,-0.457441635962032
PH74-0-3-,reputation,ey,1974,52,1922,19.27,0.1,0.167310120099373,0.600574309779587,0.433264189680214
PH74-0-3-,occasion,ey,1974,52,1922,16.55,0.15,-0.783478304263419,1.29451900902177,2.07799731328519
PH74-0-3-,place,ey,1974,52,1922,602.67,0.14,0.272369614504101,-0.0659098217551524,-0.338279436259253
PH74-0-3-,estate,ey,1974,52,1922,21.1,0.16,-0.579662885118245,0.240033209055995,0.81969609417424
PH74-0-3-,late,ey,1974,52,1922,269.73,0.111,-0.696278923907494,1.38239282568558,2.07867174959307
PH74-0-3-,game,ey,1974,52,1922,233.84,0.21,0.114780372897009,1.56298644154982,1.44820606865281
PH74-0-3-,save,ey,1974,52,1922,162.31,0.16,-0.130008249066009,0.544037846852501,0.67404609591851
PH74-0-3-,skating,ey,1974,52,1922,4.92,0.11,-0.841261026186019,1.69253570802846,2.53379673421448
PH74-0-3-,take,ey,1974,52,1922,1891.04,0.15,0.0780095498553538,0.571498414559943,0.493488864704589
PH74-0-3-,made,ey,1974,52,1922,561.29,0.1,0.379530298796923,0.311430685095345,-0.0680996137015779
PH74-0-3-,situation,ey,1974,52,1922,82.49,0.051,-1.23943650997994,0.832212275029422,2.07164878500936
PH74-0-3-,grade,ey,1974,52,1922,29.27,0.08,-0.779275924487229,0.883902755419901,1.66317867990713
PH74-0-3-,maybe,ey,1974,52,1922,926.45,0.08,0.231396411686256,0.899086834034603,0.667690422348347
PH74-0-3-,place,ey,1974,52,1922,602.67,0.079,-0.897993153164572,0.822520309956207,1.72051346312078
PH74-0-3-,eighth,ey,1974,52,1922,6.86,0.16,-1.05558239477166,1.90091295710258,2.95649535187424
PH74-0-3-,day,ey,1974,52,1922,801.82,0.29,0.0170750431006107,0.777614205116978,0.760539162016367
PH74-0-3-,shake,ey,1974,52,1922,39.63,0.131,-0.167829667051711,0.442595279086185,0.610424946137896
PH74-0-3-,making,ey,1974,52,1922,222.53,0.17,0.50455109713855,0.434841707027614,-0.069709390110936
PH74-0-3-,latest,ey,1974,52,1922,18.73,0.07,-1.07239191387642,0.8703340043174,1.94272591819382
PH74-0-3-,dated,ey,1974,52,1922,11.73,0.109,-0.800287823368175,1.03025142802544,1.83053925139362
PH74-0-3-,name,ey,1974,52,1922,641.86,0.069,-0.26868678168025,0.862580432258828,1.13126721393908
PH74-0-3-,maybe,ey,1974,52,1922,926.45,0.09,0.24925652573506,0.925578205234724,0.676321679499664
PH74-0-3-,place,ey,1974,52,1922,602.67,0.08,-0.398960554742114,0.327583960217369,0.726544514959483
PH74-0-3-,occasion,ey,1974,52,1922,16.55,0.161,-0.65530572108965,1.57106307911083,2.22636880020048
PH74-0-3-,place,ey,1974,52,1922,602.67,0.07,-1.32663589033586,0.891010196473591,2.21764608680945
PH74-0-3-,paid,ey,1974,52,1922,85.67,0.23,-0.302305819889763,0.874210790346686,1.17651661023645
PH74-0-3-,graduation,ey,1974,52,1922,9.8,0.079,-0.642698581761083,0.652587855672506,1.29528643743359
PH74-0-3-,arrangement,ey,1974,52,1922,9.45,0.1,-0.111097540073157,0.740138606833881,0.851236146907038
PH74-0-3-,raise,ey,1974,52,1922,55.2,0.07,-1.41803765046798,0.933977908298177,2.35201555876616
PH74-0-3-,safe,ey,1974,52,1922,143.2,0.141,-0.723594392452724,0.0755928683137839,0.799187260766508
PH74-0-3-,game,ey,1974,52,1922,233.84,0.181,-0.699430708739636,1.20115307881647,1.90058378755611
PH74-0-3-,take,ey,1974,52,1922,1891.04,0.14,0.250307120679108,0.470701977798508,0.2203948571194
PH74-0-3-,maybe,ey,1974,52,1922,926.45,0.1,0.0885154992958267,0.783429384160907,0.69491388486508
PH74-0-3-,same,ey,1974,52,1922,417.18,0.181,0.450970754992139,0.405119680803088,-0.045851074189051
PH74-0-3-,game,ey,1974,52,1922,233.84,0.13,-0.361139136756411,1.72678065128715,2.08791978804356
PH74-0-3-,place,ey,1974,52,1922,602.67,0.071,-1.12597225602283,0.818966589429361,1.94493884545219
PH74-0-3-,take,ey,1974,52,1922,1891.04,0.15,0.097970853792252,0.355044527924811,0.257073674132559
PH74-0-3-,make,ey,1974,52,1922,1387.75,0.11,0.302836867881472,0.337922056295465,0.0350851884139929
PH74-0-3-,baseball,ey,1974,52,1922,25.25,0.13,-0.23401714852669,0.513992755125535,0.748009903652225
PH74-0-3-,made,ey,1974,52,1922,561.29,0.07,-0.028100539493422,0.725277593721618,0.75337813321504
PH74-0-3-,labeled,ey,1974,52,1922,1.41,0.1,-0.608028948607523,1.24412079064105,1.85214973924857
PH74-0-3-,make,ey,1974,52,1922,1387.75,0.069,0.712568896059912,0.363121165485824,-0.349447730574088
PH74-0-3-,made,ey,1974,52,1922,561.29,0.12,-0.849665785738398,0.985668388688656,1.83533417442705
PH74-0-3-,place,ey,1974,52,1922,602.67,0.08,-0.944219330702653,0.846104091634363,1.79032342233702
PH74-0-3-,table,ey,1974,52,1922,105.63,0.15,0.168360715043419,0.37378232706636,0.205421612022941
PH74-0-3-,making,ey,1974,52,1922,222.53,0.07,-0.0354547041017534,0.810243820863467,0.84569852496522
PH74-0-3-,play,ey,1974,52,1922,354.53,0.07,0.147348816162474,0.671971785818936,0.524622969656462
PH74-0-3-,tape,ey,1974,52,1922,68.84,0.11,-1.09445440770141,1.57429373413524,2.66874814183665
PH74-0-3-,day,ey,1974,52,1922,801.82,0.229,-0.143665983338623,1.07160381233783,1.21526979567645
PH74-0-3-,age,ey,1974,52,1922,79.2,0.261,-0.301255224945716,2.11284392670354,2.41409915164926
PH74-0-3-,dated,ey,1974,52,1922,11.73,0.14,-0.909549697549093,0.801521052297575,1.71107074984667
PH74-0-3-,take,ey,1974,52,1922,1891.04,0.12,-0.0228475647731856,0.0930384054455702,0.115885970218756
PH74-0-3-,skating,ey,1974,52,1922,4.92,0.119,-0.932662786318133,1.30873389112915,2.24139667744728
PH74-0-3-,salesman,ey,1974,52,1922,10.43,0.079,-0.727796772228913,0.467471322774103,1.19526809500302
PH74-0-3-,dated,ey,1974,52,1922,11.73,0.11,-0.768769975046756,1.84017664264376,2.60894661769052
PH74-0-3-,baseball,ey,1974,52,1922,25.25,0.141,-0.225612388974312,0.537576536803691,0.763188925778003
PH74-0-3-,grade,ey,1974,52,1922,29.27,0.18,-0.514525998587314,0.64192669409197,1.15645269267928
PH74-0-3-,table,ey,1974,52,1922,105.63,0.169,-0.228764173806453,0.715908694150844,0.944672867957297
PH74-0-3-,eight,ey,1974,52,1922,98.24,0.18,-1.17955259816924,1.16496974254313,2.34452234071237
PH74-0-3-,place,ey,1974,52,1922,602.67,0.09,-0.705734278403919,1.14978566392843,1.85551994233235
PH74-0-3-,transportation,ey,1974,52,1922,5.55,0.14,1.1433128231193,0.518192606657261,-0.625120216462039
PH74-0-3-,neighbor,ey,1974,52,1922,16.94,0.13,0.128438107169623,0.322737977680762,0.194299870511139
PH74-0-3-,paper,ey,1974,52,1922,103.35,0.129,-0.137362413674339,0.21741862388516,0.354781037559499
PH74-0-3-,place,ey,1974,52,1922,602.67,0.1,-0.466198631161139,1.02702077300104,1.49321940416218
PH74-0-3-,make,ey,1974,52,1922,1387.75,0.07,0.437313020719524,0.711062711614236,0.273749690894712
PH74-0-3-,shape,ey,1974,52,1922,30.24,0.091,-0.700481303683683,1.32488716625118,2.02536846993486
PH74-0-3-,organization,ey,1974,52,1922,13.1,0.1,-0.599624189055144,0.474901829330235,1.07452601838538
PH74-0-3-,train,ey,1974,52,1922,95.06,0.139,0.0401881318696514,0.464886798754579,0.424698666884928
PH74-0-3-,became,ey,1974,52,1922,47.75,0.12,-0.359037946868316,1.52777230178381,1.88681024865213
PH74-0-3-,train,ey,1974,52,1922,95.06,0.13,-0.00183566589223991,0.893917785995556,0.895753451887796
PH74-0-3-,hate,ey,1974,52,1922,214.59,0.14,-0.929511001485991,1.23022897403611,2.1597399755221
PH74-0-3-,same,ey,1974,52,1922,417.18,0.07,-0.0753773119755497,0.829950816512338,0.905328128487888
PH74-0-3-,game,ey,1974,52,1922,233.84,0.17,-0.381100440693309,1.6705672538625,2.05166769455581
PH74-0-3-,place,ey,1974,52,1922,602.67,0.08,-1.07134131893237,0.960146213995857,2.03148753292823
PH74-0-3-,date,ey,1974,52,1922,141.53,0.15,-0.488261124986133,1.47769714890553,1.96595827389166
PH74-0-3-,skating,ey,1974,52,1922,4.92,0.109,-0.514525998587314,1.72774984779447,2.24227584638178
PH74-0-3-,day,ey,1974,52,1922,801.82,0.32,-0.505070644090889,0.924932074229843,1.43000271832073
PH74-0-3-,plane,ey,1974,52,1922,95.53,0.2,-0.0764279069195972,0.606389488823516,0.682817395743113
PH74-0-3-,main,ey,1974,52,1922,42.73,0.07,0.0569976509744082,1.2731966858607,1.21619903488629
PH74-0-3-,place,ey,1974,52,1922,602.67,0.11,-0.0491124383743676,0.716231759653284,0.765344198027652
PH74-0-3-,rain,ey,1974,52,1922,48.9,0.17,0.579143338165907,1.48932750699339,0.910184168827483
PH74-0-3-,eighth,ey,1974,52,1922,6.86,0.1,-1.50418643587985,1.45023658119809,2.95442301707794
PH74-0-3-,changed,ey,1974,52,1922,100.94,0.181,0.390036248237396,1.54941769044732,1.15938144220992
PH74-0-3-,game,ey,1974,52,1922,233.84,0.21,-0.521880163195645,1.64633734117947,2.16821750437511
PH74-0-3-,place,ey,1974,52,1922,602.67,0.18,-0.0112910203886652,0.132452396743311,0.143743417131976
PH74-0-3-,salesman,ey,1974,52,1922,10.43,0.11,-0.131058844010056,0.540484126325655,0.671542970335711
PH74-0-3-,day,ey,1974,52,1922,801.82,0.28,-0.164677882219569,0.876149183361329,1.0408270655809
PH74-0-4-,came,ey,1974,35,1939,463.73,0.089,-0.505420065337117,1.37340278937786,1.87882285471498
PH74-0-4-,crazy,ey,1974,35,1939,272.27,0.13,-0.636193614210355,1.38324888147149,2.01944249568185
PH74-0-4-,date,ey,1974,35,1939,141.53,0.13,-0.678041149849791,0.935005538909402,1.61304668875919
PH74-0-4-,date,ey,1974,35,1939,141.53,0.16,-1.09738832990331,1.55014014245836,2.64752847236167
PH74-0-4-,case,ey,1974,35,1939,282.41,0.1,-0.793121872858241,1.18509627808737,1.97821815094561
PH74-0-4-,date,ey,1974,35,1939,141.53,0.18,-0.846303116066691,1.61537050257859,2.46167361864528
PH74-0-4-,date,ey,1974,35,1939,141.53,0.139,0.673285521840338,1.11272750119926,0.439441979358922
PH74-0-4-,date,ey,1974,35,1939,141.53,0.15,-0.678041149849791,1.27248034541825,1.95052149526804
PH74-0-4-,date,ey,1974,35,1939,141.53,0.16,-0.180229840472331,1.41451022386873,1.59474006434106
PH74-0-4-,name,ey,1974,35,1939,641.86,0.1,-0.296182387139936,1.26977267009251,1.56595505723245
PH74-0-4-,neighborhood,ey,1974,35,1939,36.69,0.12,-0.323208920573738,1.45167922152215,1.77488814209589
PH74-0-4-,changing,ey,1974,35,1939,26.25,0.11,0.582615861288226,1.34558757921339,0.762971717925164
PH74-0-4-,radio,ey,1974,35,1939,77.18,0.11,-0.163665190948387,0.940667041863234,1.10433223281162
PH74-0-4-,great,ey,1974,35,1939,820.86,0.12,-0.441776938218807,0.407747307296012,0.849524245514819
PH74-0-4-,eight,ey,1974,35,1939,98.24,0.18,-0.483624473858244,1.41500252847341,1.89862700233165
PH74-0-4-,rollerskating,ey,1974,35,1939,0.02,0.179,-0.510651007292046,1.1816501458546,1.69230115314665
PH74-0-4-,made,ey,1974,35,1939,561.29,0.081,-0.305772447390639,0.766883516410828,1.07265596380147
PH74-0-4-,place,ey,1974,35,1939,602.67,0.16,0.614001513017804,-0.0742189006867221,-0.688220413704526
PH74-0-4-,lake,ey,1974,35,1939,36,0.11,0.578256742992452,0.107933803045261,-0.470322939947191
PH74-0-4-,date,ey,1974,35,1939,141.53,0.2,-0.425212288694864,1.61733972099732,2.04255200969218
PH74-0-4-,complain,ey,1974,35,1939,12.55,0.08,-0.133151362877965,0.445408609554111,0.578559972432076
PH74-0-4-,great,ey,1974,35,1939,820.86,0.15,-0.249103909545569,0.323317067593215,0.572420977138784
PH74-0-4-,came,ey,1974,35,1939,463.73,0.06,-0.52372836217937,1.75616961951737,2.27989798169674
PH74-0-4-,great,ey,1974,35,1939,820.86,0.1,-0.331927157165287,0.5158081680235,0.847735325188787
PH74-0-4-,date,ey,1974,35,1939,141.53,0.11,-0.0503281152582474,1.28872639737273,1.33905451263098
PH74-0-4-,player,ey,1974,35,1939,37.76,0.1,0.154550444643159,0.0692878915777998,-0.0852625530653592
PH74-0-4-,claim,ey,1974,35,1939,25.39,0.09,0.913908851767096,1.1998654162278,0.285956564460704
PH74-0-4-,neighborhood,ey,1974,35,1939,36.69,0.109,-0.659732853007538,0.923682533001738,1.58341538600928
PH74-0-4-,late,ey,1974,35,1939,269.73,0.099,0.253066518127665,0.0929185126024899,-0.160148005525175
PH74-0-4-,strange,ey,1974,35,1939,86.43,0.09,0.19203886198682,1.74312354749332,1.5510846855065
PH74-0-4-,hate,ey,1974,35,1939,214.59,0.161,-0.671066560576552,1.65303180483669,2.32409836541324
PH74-0-4-,play,ey,1974,35,1939,354.53,0.06,0.131011205845976,0.0614110179029031,-0.0696001879430729
PH74-0-4-,raise,ey,1974,35,1939,55.2,0.089,-0.69024668107796,1.33303381179402,2.02328049287198
PH74-0-4-,adjacent,ey,1974,35,1939,1.33,0.209,-0.802711933108945,1.09328146931436,1.89599340242331
PH74-0-4-,make,ey,1974,35,1939,1387.75,0.12,0.371634535772735,0.760483556549974,0.388849020777239
PH74-0-4-,came,ey,1974,35,1939,463.73,0.069,-0.717273214511763,1.59690907990306,2.31418229441482
PH74-0-4-,vacation,ey,1974,35,1939,32.8,0.129,-0.0834574143061341,1.86176895722145,1.94522637152758
PH74-0-4-,lane,ey,1974,35,1939,33.41,0.25,0.428303073617805,1.4191871176132,0.990884043995395
PH74-0-4-,vacation,ey,1974,35,1939,32.8,0.13,-0.210743668542753,1.57278615427368,1.78352982281643
PH74-0-4-,same,ey,1974,35,1939,417.18,0.13,-0.257822146137119,0.270394322590003,0.528216468727122
PH74-0-4-,take,ey,1974,35,1939,1891.04,0.14,0.432662191913579,0.828175439693617,0.395513247780038
PH74-0-4-,major,ey,1974,35,1939,104.76,0.19,-0.0939192982159935,1.65992406930223,1.75384336751822
PH74-0-4-,maid,ey,1974,35,1939,22.82,0.11,-0.944819189551198,1.57943226643688,2.52425145598808
PH74-0-4-,take,ey,1974,35,1939,1891.04,0.1,-0.387723871351203,1.06202012691711,1.44974399826831
PH74-0-4-,cane,ey,1974,35,1939,8.33,0.12,0.567794859082592,1.560724691459,0.992929832376407
PH74-0-4-,came,ey,1974,35,1939,463.73,0.09,0.160653210257244,1.35912595584211,1.19847274558487
PH74-0-4-,great,ey,1974,35,1939,820.86,0.111,-0.462700706038525,0.70165315629059,1.16435386232911
PH74-0-4-,take,ey,1974,35,1939,1891.04,0.081,-0.248232085886415,0.887251992255341,1.13548407814176
PH74-0-4-,basement,ey,1974,35,1939,21.06,0.19,-0.367671927190639,1.31851082595593,1.68618275314657
PH74-0-4-,date,ey,1974,35,1939,141.53,0.201,0.0272641904065404,1.07457389433648,1.04730970392994
PH74-0-4-,age,ey,1974,35,1939,79.2,0.19,-0.184588958768105,1.51026346947919,1.69485242824729
PH74-0-4-,date,ey,1974,35,1939,141.53,0.18,-0.453982469446976,1.21561916357759,1.66960163302457
PH74-0-4-,rollerskating,ey,1974,35,1939,0.02,0.079,-0.750402513559649,1.22620371257824,1.97660622613789
PH74-0-4-,engage,ey,1974,35,1939,6.16,0.25,-1.00584684569204,2.00896803402108,3.01481487971312
PH74-0-4-,date,ey,1974,35,1939,141.53,0.139,-0.545523953658243,0.975128364190907,1.52065231784915
PH74-0-4-,take,ey,1974,35,1939,1891.04,0.21,0.0725990206825968,1.26238810102229,1.18978908033969
PH74-0-4-,raise,ey,1974,35,1939,55.2,0.18,0.0970100831389342,0.506700532836901,0.409690449697967
PH74-0-4-,place,ey,1974,35,1939,602.67,0.16,0.754365122141745,-0.0227730694975536,-0.777138191639299
PH74-0-4-,reservation,ey,1974,35,1939,10.31,0.13,-0.639680908846975,0.756545119712526,1.3962260285595
PH74-0-4-,vague,ey,1974,35,1939,4.53,0.239,-0.549011248294863,1.14694267122459,1.69595391951945
PH74-0-4-,baby,ey,1974,35,1939,509.37,0.18,-1.09738832990331,1.39137190744872,2.48876023735203
PH74-0-4-,shame,ey,1974,35,1939,41.57,0.09,0.283580346198087,1.43691008338172,1.15332973718363
PH74-0-4-,dictation,ey,1974,35,1939,0.94,0.129,-0.0886883562610638,1.02682034768242,1.11550870394348
PH74-0-4-,late,ey,1974,35,1939,269.73,0.089,-0.176742545835711,0.119995265859947,0.296737811695658
PH74-0-4-,take,ey,1974,35,1939,1891.04,0.079,0.127523911209356,1.02263575854263,0.895111847333274
PH74-0-4-,neighborhood,ey,1974,35,1939,36.69,0.14,-0.0250452291427549,1.31826467365359,1.34330990279634
PH74-0-4-,maybe,ey,1974,35,1939,926.45,0.09,0.347223473316397,1.41967942221788,1.07245594890148
PH74-0-4-,game,ey,1974,35,1939,233.84,0.171,0.00110948063189276,1.61069360883412,1.60958412820223
PH74-0-4-,late,ey,1974,35,1939,269.73,0.149,-0.231667436362471,-0.111634050642481,0.12003338571999
PH74-0-4-,lane,ey,1974,35,1939,33.41,0.121,0.400404716524848,1.42435631596235,1.0239515994375
PH74-0-4-,great,ey,1974,35,1939,820.86,0.17,-0.342389041075146,0.21648696837743,0.558876009452576
PH74-0-4-,case,ey,1974,35,1939,282.41,0.12,-0.718145038170918,1.33204920258466,2.05019424075558
PH74-0-4-,stable,ey,1974,35,1939,13.2,0.16,-0.359825514258245,1.2478651151842,1.60769062944244
PH74-0-4-,date,ey,1974,35,1939,141.53,0.17,-0.563832250500496,0.346947688617904,0.9107799391184
PH74-0-4-,hate,ey,1974,35,1939,214.59,0.079,-0.110483947739937,1.63284731604477,1.74333126378471
PH74-0-4-,saying,ey,1974,35,1939,291.65,0.13,0.833701075124843,0.351132277757693,-0.48256879736715
PH74-0-4-,baby,ey,1974,35,1939,509.37,0.19,-0.936972776618804,1.40687950249617,2.34385227911497
PH74-0-4-,maid,ey,1974,35,1939,22.82,0.15,-0.887278828046973,0.865344437347035,1.75262326539401
PH74-0-4-,maybe,ey,1974,35,1939,926.45,0.09,-0.484496297517398,0.637161253077375,1.12165755059477
PH74-0-4-,made,ey,1974,35,1939,561.29,0.1,-0.602192491503313,0.806760189389992,1.40895268089331
PH74-0-4-,play,ey,1974,35,1939,354.53,0.109,0.899959673220618,-0.0727419868726792,-0.972701660093297
PH74-0-4-,able,ey,1974,35,1939,159.9,0.131,-1.3083696554188,1.64933952030158,2.95770917572038
PH74-0-4-,neighborhood,ey,1974,35,1939,36.69,0.11,0.0534189001811881,0.998020528308574,0.944601628127386
PH74-0-4-,late,ey,1974,35,1939,269.73,0.08,-0.291823268844161,0.170948792444434,0.462772061288595
PH74-0-4-,basement,ey,1974,35,1939,21.06,0.2,-0.870714178523029,1.31728006444423,2.18799424296726
PH74-0-4-,place,ey,1974,35,1939,602.67,0.11,0.352454415271327,0.215010054563387,-0.13744436070794
PH74-0-4-,break,ey,1974,35,1939,221.08,0.11,-1.00235955105542,0.717899208245065,1.72025875930048
PH74-0-4-,date,ey,1974,35,1939,141.53,0.13,-0.623116259323032,1.11814285185075,1.74125911117378
